Date,Total_Price_Index,Total_Dividends_Paid,Total_Dividends_Index,CPI,CPI_ADJ,Real_Price_Index,Real_Dividends_Index,Real_Price_Index_Lag,Real_Month_Return,Real_Total_Return,log_Real_Total_Return,log_Real_Month_Return,GOP
1995-01-01,25.1106233039233,389.396,1.8207911610575995,150.5,2.02224584717608,50.77985369636179,3.6820873640236433,53.997393694649226,1.0086031442251302,50.77985369636179,3.9274996951452015,0.008566348070986864,0
1996-01-01,32.6031477496707,451.385,2.1106478192739133,154.7,1.967343244990304,64.14158249073547,4.15236872980205,50.77985369636179,1.3449024809898291,64.14158249073547,4.161092866407413,0.29632150558492365,0
1996-01-01,32.6031477496707,451.385,2.1106478192739133,154.7,1.967343244990304,64.14158249073547,4.15236872980205,50.77985369636179,1.3449024809898291,64.14158249073547,4.161092866407413,0.29632150558492365,0
1997-01-01,39.967295694617,510.006,2.3847559217001253,159.4,1.9093350062735257,76.3109567758174,4.553297962720136,64.14158249073547,1.2607149932762802,76.3109567758174,4.334816529236536,0.23167901500286547,0
1997-01-01,39.967295694617,510.006,2.3847559217001253,159.4,1.9093350062735257,76.3109567758174,4.553297962720136,64.14158249073547,1.2607149932762802,76.3109567758174,4.334816529236536,0.23167901500286547,0
1998-01-01,49.924498101799,545.263,2.5496154322380047,162.0,1.8786913580246913,93.7927231375699,4.7899404788319275,76.3109567758174,1.2918546402977642,93.7927231375699,4.541087274512086,0.2560788915214951,0
1998-01-01,49.924498101799,545.263,2.5496154322380047,162.0,1.8786913580246913,93.7927231375699,4.7899404788319275,76.3109567758174,1.2918546402977642,93.7927231375699,4.541087274512086,0.2560788915214951,0
1999-01-01,58.9662191873068,552.811,2.5849094046559618,164.7,1.8478931390406803,108.96327187139315,4.776636353905482,93.7927231375699,1.212673056293198,108.96327187139315,4.691010870138628,0.1928270604847458,0
1999-01-01,58.9662191873068,552.811,2.5849094046559618,164.7,1.8478931390406803,108.96327187139315,4.776636353905482,93.7927231375699,1.212673056293198,108.96327187139315,4.691010870138628,0.1928270604847458,0
2000-01-01,62.8660189009962,599.022,2.8009891290076054,169.3,1.7976845835794448,113.01327300933487,5.035294975990589,108.96327187139315,1.083379435638235,113.01327300933487,4.7275052720740245,0.08008526274181198,0
2000-01-01,62.8660189009962,599.022,2.8009891290076054,169.3,1.7976845835794448,113.01327300933487,5.035294975990589,108.96327187139315,1.083379435638235,113.01327300933487,4.7275052720740245,0.08008526274181198,0
